time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,condition_number,manipulability,sigma_min,sigma_max,status,speed_factor,adaptive_gain
21.114655256271362,0.004044228224004613,-1.39837004237475,1.4399402871246847,-1.1977246863315079,1.0299662546059258,0.003234006006461346,0.00022476215833943213,-0.0490469882984409,0.05785485696359963,-0.008661810820797132,8.720047603125737e-05,-0.00025132787093374984,7.453721495821189,0.23300610428555155,0.28108809618167924,2.0951523847288365,NORMAL,1.0,1.0
21.12270426750183,0.004446196602840963,-1.3982066764311658,1.4399278230567183,-1.1974974548935584,1.0299592106428774,0.0035551278936353167,0.00024008526513861982,-0.049041954206418,0.05785589925286895,-0.008659489216906926,9.344613693046566e-05,-0.00026762871600077034,7.453626122066193,0.23302773832372084,0.2810914445515187,2.0951505337985203,NORMAL,1.0,1.0
21.129732847213745,0.004822528714028576,-1.3980535031029682,1.4399150825825533,-1.1972845509702679,1.0299520103785864,0.003855688366748013,0.0002544283800600966,-0.0490372417282843,0.05785688637776501,-0.008657329968300393,9.930179104092469e-05,-0.0002828824039105176,7.453542188595593,0.23304792245763264,0.2810944122067246,2.095149060361302,NORMAL,1.0,1.0
21.137362003326416,0.0052035066770838466,-1.397898214986917,1.4399011290602008,-1.197068859552736,1.029944124446921,0.004159872215718888,0.00026894585949602864,-0.04903247164143511,0.05785789688467177,-0.008655158144263807,0.00010523789403290848,-0.0002983169869737942,7.453462498286407,0.23306828683321637,0.2810972517767508,2.095147824489384,NORMAL,1.0,1.0
21.145385265350342,0.005604083360901157,-1.3977346944749482,1.4398853115539023,-1.1968419027420014,1.0299351849189684,0.004479602171237729,0.00028420722036609335,-0.049027456803814026,0.05785897158541089,-0.008652889878464175,0.00011148818380062363,-0.0003145375470209655,7.4533844393333695,0.23308962419897414,0.2811000586152904,2.0951468027789035,NORMAL,1.0,1.0
21.154005527496338,0.006034365734968362,-1.3975587680397183,1.439867011505041,-1.1965979256199348,1.0299248421290492,0.004822916776404261,0.00030059694708150787,-0.04902207083460544,0.057860140001105086,-0.008650470863742375,0.00011821199583766637,-0.0003319518337750179,7.453307139005346,0.23311245888992196,0.28110286932470047,2.095146022732677,NORMAL,1.0,1.0
21.161537885665894,0.00641025363326605,-1.3974048433937893,1.439849914192749,-1.1963846333655344,1.0299151788869068,0.005122716796856187,0.00031491188087602595,-0.04901736640036302,0.05786117265736829,-0.008648372456293636,0.00012409426238641324,-0.000347156944303729,7.453245163173679,0.23313233504480904,0.28110515147929144,2.095145610606233,NORMAL,1.0,1.0
21.17015767097473,0.006840295623368455,-1.397228469335243,1.439829082521442,-1.1961404355240932,1.029903404732869,0.005465569299745718,0.00033128586433264214,-0.049011984986088775,0.05786236782945857,-0.008645988674005383,0.00013083360275644774,-0.00036454382418860045,7.453180612812381,0.23315499275079216,0.28110756417539035,2.0951454474269315,NORMAL,1.0,1.0
21.177723169326782,0.007217634696406697,-1.3970734689678204,1.439809685697995,-1.195926012734874,1.0298924412704302,0.005766273858470623,0.0003456502552741797,-0.04900726379566526,0.05786342867513293,-0.00864391193210082,0.00013675542996680108,-0.0003797921475356582,7.453129562357926,0.23317480176825833,0.28110950681990643,2.0951455755393016,NORMAL,1.0,1.0
21.18578338623047,0.007619534741895039,-1.3969081303051765,1.4397878760830447,-1.1956974800994307,1.0298801137083373,0.00608640924913671,0.00036094661705602825,-0.04900223606462691,0.05786457112760201,-0.008641715342116696,0.00014307131383752082,-0.0003960250413512506,7.453080938346564,0.23319582638859604,0.2811113965486391,2.095145991168644,NORMAL,1.0,1.0
21.19443917274475,0.008050993203134939,-1.3967303439763947,1.439763140788802,-1.195451967660387,1.029866132000919,0.006429917281305588,0.00037736450960405566,-0.04899683946484057,0.05786581210347115,-0.008639374808951295,0.00014986154043545436,-0.0004134427132176985,7.453035343932382,0.23321831279616267,0.2811132191875367,2.0951467582513215,NORMAL,1.0,1.0
21.202006101608276,0.00842805293752716,-1.3965747282059933,1.4397404026197278,-1.1952372670491298,1.0298532787470231,0.006729961588749344,0.00039170946645926294,-0.04899212406657895,0.05786690898214157,-0.00863734431340872,0.0001558039410640758,-0.00042865665111800746,7.453001103380021,0.23323789259901523,0.2811146371702781,2.0951477010063573,NORMAL,1.0,1.0
21.210458993911743,0.008849117283173792,-1.3964006800955688,1.4397137733797456,-1.1949973562175424,1.0298382254490428,0.007064844038759093,0.0004077252792558,-0.048986859263091424,0.057868147586293245,-0.008635093332817088,0.0001624489414290606,-0.0004456376618380479,7.452969051124436,0.2332596788086566,0.2811160277267879,2.095149054422789,NORMAL,1.0,1.0
21.218340635299683,0.009241583623637941,-1.3962381941454594,1.4396877760357272,-1.194773597015215,1.029823528797269,0.0073768042124278,0.00042265020769049756,-0.048981952922759316,0.05786931517401729,-0.00863301090843741,0.0001686512205058561,-0.0004614573267734472,7.452945056638915,0.23327991076250634,0.281117140402917,2.095150601902388,NORMAL,1.0,1.0
21.225388288497925,0.009592400157693208,-1.3960927393277298,1.4396635756961318,-1.1945734699157966,1.0298098475133348,0.0076555066242226955,0.00043598869868276323,-0.04897756800571041,0.05787036962148623,-0.0086311622890722,0.00017420227892516878,-0.00047559161950639094,7.452928415805048,0.23329793484811726,0.28111798505579777,2.095152219016214,NORMAL,1.0,1.0
21.23404097557068,0.010022948372624782,-1.3959139510214358,1.439632632979721,-1.1943277153853022,1.0297923538169758,0.007997347057352697,0.00045235537929637744,-0.04897218750154697,0.05787167769408526,-0.008628910069569073,0.00018102391813992782,-0.0004929298620124073,7.452914201193248,0.2333199770696906,0.281118828046701,2.0951545057720606,NORMAL,1.0,1.0
21.241584300994873,0.01039814318507894,-1.3957579000847022,1.4396045509509694,-1.1941134301969334,1.0297764767298687,0.00829504801916923,0.00046661489198825844,-0.04896749966098825,0.05787283022908771,-0.008626962287886784,0.0001869765502610785,-0.0005080314690096323,7.452907398693293,0.23333911521363804,0.2811193884889099,2.0951567703851306,NORMAL,1.0,1.0
21.249602556228638,0.010796798061068499,-1.395591836788768,1.4395735714160218,-1.1938856207766009,1.029758960660854,0.008611160856561427,0.00048176295834515546,-0.04896251966812646,0.05787406780443987,-0.008624907918210243,0.00019330952368001658,-0.0005240696627549841,7.452905876172494,0.2333593784903655,0.2811198060505913,2.0951594544229235,NORMAL,1.0,1.0
21.258146047592163,0.011221375725196835,-1.3954146849636562,1.4395392825017022,-1.1936428593197657,1.0297395724769323,0.008947590467118412,0.0004978925551522429,-0.048957216977821516,0.05787540064833721,-0.008622737205295383,0.0002000634724534663,-0.0005411420675180854,7.452910726303488,0.2333808784938892,0.28112004895513454,2.0951626282366838,NORMAL,1.0,1.0
21.266250133514404,0.011623927563952106,-1.3952464454471336,1.4395055373279917,-1.193412563071128,1.0297204907436626,0.009266330926427339,0.0005131820650031537,-0.048952190484850555,0.057876678534760764,-0.008620695548771049,0.00020647573325831593,-0.0005573205556279816,7.452921497539897,0.233401186199279,0.28112008678434186,2.095165938185303,NORMAL,1.0,1.0
21.273930549621582,0.012005258536736509,-1.3950868241716967,1.4394724608766785,-1.1931942947741738,1.029701786179631,0.009568048836139702,0.0005276625716447772,-0.048947429993878244,0.057877901876305544,-0.008618776303217399,0.00021255772180580595,-0.0005726387913449857,7.452937249724175,0.2334203544019235,0.28111994961327047,2.0951693441133266,NORMAL,1.0,1.0
21.28223967552185,0.012417605264155307,-1.3949139442148688,1.4394354770796314,-1.1929581538786507,1.0296808708857454,0.009894057884435217,0.0005433175555818811,-0.04894228346239881,0.0578792388476495,-0.008616717161406919,0.00021914283638471384,-0.0005891948730371192,7.4529603662968915,0.23344100626950479,0.2811196116307459,2.0951733236727237,NORMAL,1.0,1.0
21.28979182243347,0.012792200585098171,-1.3947566422088822,1.4394007815603016,-1.1927435274636247,1.029661248564915,0.01018998794128143,0.0005575362985737053,-0.04893760918048442,0.05788046622508096,-0.008614861156689394,0.00022513263140739424,-0.0006042279504596086,7.45298685328732,0.23345969959482665,0.2811191335430205,2.0951772065036542,NORMAL,1.0,1.0
21.297863245010376,0.01319235080726956,-1.3945883451687406,1.4393625631255094,-1.1925141521145401,1.029639632583258,0.010505854285667462,0.0005727218902319427,-0.048932617177812464,0.057881790895574735,-0.0086128939295642,0.00023153896137514664,-0.0006202789764444505,7.453020925779736,0.2334795969644745,0.28111844271088904,2.095181636146868,NORMAL,1.0,1.0
21.30639624595642,0.01361515053696222,-1.3944102243867873,1.439320882149983,-1.1922716768639428,1.0296160567203747,0.010839307397568337,0.0005887634692515733,-0.04892734395295075,0.05788320587033644,-0.008610832655821398,0.00023831673392509347,-0.0006372300129109485,7.45306342215581,0.23350054075488452,0.28111751032185844,2.0951866335073515,NORMAL,1.0,1.0
21.31393265724182,0.013988364611797614,-1.3942527379670206,1.4392829784797618,-1.1920575423317232,1.029594616033707,0.011133396159765739,0.0006029206546591459,-0.04892269034248854,0.057884468072756295,-0.008609027923769443,0.00024430710845374764,-0.0006521857891567726,7.453106489098206,0.23351896020651092,0.28111651416768524,2.0951913159358426,NORMAL,1.0,1.0
21.322509288787842,0.01441284997299408,-1.3940733236241798,1.4392385993950145,-1.1918138838866437,1.0295695107828373,0.011467583856178168,0.0006190192316654386,-0.048917398806241345,0.05788591879714413,-0.008606992154852201,0.0002511289180201887,-0.0006691879080126415,7.453161813871592,0.23353983259548092,0.28111518354332715,2.09519695128463,NORMAL,1.0,1.0
21.33019781112671,0.01479315485341895,-1.3939123166971412,1.4391976911112079,-1.1915954921367717,1.0295463673656604,0.01176670801286675,0.0006334390994330082,-0.0489126592915118,0.0578872322948392,-0.008605183563453463,0.00025724834352665706,-0.000684413008664394,7.453217121760497,0.23355846262661378,0.2811138125069991,2.0952022805405357,NORMAL,1.0,1.0
21.338361740112305,0.015196735797009187,-1.3937411790608927,1.439153090331795,-1.1913636408073707,1.0295211332031733,0.012083840442673223,0.0006487382279447071,-0.04890763105817176,0.05788864051375226,-0.008603280116214232,0.0002637501403206748,-0.0007005622756681441,7.453281759513875,0.23357816065327508,0.28111217233239477,2.095208226422359,NORMAL,1.0,1.0
21.34563446044922,0.01555604710195263,-1.3935885730589042,1.43911235023682,-1.191157143640146,1.0294980817249983,0.012365919669988653,0.0006623563020040629,-0.04890315558850281,0.057889906764276196,-0.008601599207485136,0.0002695454952760398,-0.0007149334699170964,7.453344466770238,0.233595635437805,0.28111055132274576,2.095213772252118,NORMAL,1.0,1.0
21.35435152053833,0.015986445073401023,-1.3934054750407658,1.439062268643646,-1.1909096993802144,1.0294697425462789,0.012703466573419881,0.0006786650326797505,-0.04889779622093409,0.05789143914597933,-0.008599602820477153,0.0002764957351965983,-0.0007321396877416305,7.453425989689035,0.23361649000646206,0.28110840994504505,2.0952207286045583,NORMAL,1.0,1.0
21.362111806869507,0.016369347825412973,-1.3932423056669145,1.439016537535508,-1.1906894785813595,1.0294438630899028,0.01300344545088576,0.0006931707863220798,-0.04889302971283694,0.05789281683569273,-0.008597842412580116,0.0002826865834221123,-0.0007474396790551887,7.453504399926015,0.23363497233325828,0.2811063216139667,2.095227204996718,NORMAL,1.0,1.0
21.369628429412842,0.0167399929798125,-1.3930841103092446,1.4389712136614614,-1.190476236391944,1.0294182121564952,0.013293527641549095,0.000707209224713926,-0.048888417119537786,0.057894163440318495,-0.008596152444545644,0.00028868600496205683,-0.0007622431842225323,7.453585587020593,0.2336527994616977,0.28110413547735197,2.095233732645875,NORMAL,1.0,1.0
21.37766194343567,0.01713586455525553,-1.3929148756068819,1.4389216548706376,-1.1902484064021894,1.0293901622720565,0.013603026081687484,0.000722199909655509,-0.04888349206785661,0.0578956159408536,-0.008594362788620675,0.00029510104840709873,-0.000778046970009909,7.453678054828725,0.23367177094188696,0.281101621334282,2.095240986116112,NORMAL,1.0,1.0
21.386220455169678,0.01755730239047126,-1.3927344003613191,1.4388675874228025,-1.1900057817165728,1.0293595578797758,0.013932132097942536,0.0007381550535787285,-0.04887825066664828,0.05789717853802883,-0.008592474993787132,0.00030193861923763884,-0.0007948631822326859,7.453783040517995,0.23369188939887262,0.2810987409967996,2.0952490283529053,NORMAL,1.0,1.0
21.394257068634033,0.017952748379518692,-1.3925647624292623,1.4388156253605384,-1.1897780481421858,1.02933014261303,0.014240574913221222,0.0007531227170570307,-0.0488733341805199,0.05789866015953882,-0.008590720020046221,0.0003083621559648305,-0.0008106345831699835,7.453887703689226,0.23371069373422296,0.2810958467597305,2.095256875720466,NORMAL,1.0,1.0
21.40178942680359,0.01832311916350748,-1.392405622172496,1.4387658767737193,-1.1895646942768026,1.0293019779709054,0.014529130402667834,0.0007671382311022559,-0.048868730938649685,0.05790006145322066,-0.008589090754570492,0.00031438506555469804,-0.0008253991917328211,7.453991143906013,0.2337282413365698,0.2810929675221762,2.095264490524562,NORMAL,1.0,1.0
21.40934419631958,0.01869433086444122,-1.392245867771419,1.438714963576887,-1.1893507995882453,1.029273151553972,0.014818014506113556,0.0007811825935917063,-0.04886411872584086,0.05790147924654428,-0.00858747182120221,0.00032042810119072376,-0.0008401908096436239,7.454100084466394,0.2337457663542121,0.28108991785887405,2.095272380454485,NORMAL,1.0,1.0
21.417487621307373,0.01909416790099569,-1.3920735094655186,1.4386589441534703,-1.1891203506094596,1.0292414311909124,0.01512880151563277,0.000796306618333308,-0.048859152547657825,0.0579030213968604,-0.008585743795897422,0.0003269443135463683,-0.0008561157824632377,7.4542233355644605,0.2337645729007432,0.28108644910785596,2.095281168250732,NORMAL,1.0,1.0
21.42614245414734,0.01951876758601035,-1.391890151477492,1.4385981124284604,-1.1888755647330582,1.029206982507108,0.015458401833110997,0.0008123634881511013,-0.04885388077933262,0.05790467625184004,-0.008583926676845361,0.00033387218300391213,-0.000873018781912305,7.454360945917334,0.2337844648534072,0.2810825562372373,2.0952908297934747,NORMAL,1.0,1.0
21.434168100357056,0.01991217338767791,-1.3917199633798842,1.4385405124609592,-1.188648706238404,1.02917436066826,0.015763379081404606,0.0008272371928653301,-0.04884899816986121,0.05790622546720494,-0.008582259576684443,0.00034029847643007703,-0.000888672426391121,7.454494645003075,0.23380282251796586,0.28107875651408915,2.0953000852584007,NORMAL,1.0,1.0
21.44226884841919,0.020284130688298853,-1.3915587862548922,1.438484955778369,-1.1884341692562879,1.0291428930136306,0.016051359621142305,0.0008412968531273068,-0.04884438344544915,0.05790770443019721,-0.008580698019512138,0.0003463809010781603,-0.0009034659743138122,7.454626551667302,0.23382011485244242,0.28107499295797833,2.095309105514245,NORMAL,1.0,1.0
21.44977879524231,0.020676463415491887,-1.391388496398074,1.4384251976197147,-1.1882078338152067,1.0291090422820004,0.01635471817242443,0.0008561233761550246,-0.048839517747192605,0.05790927949484156,-0.008579066394755438,0.00035280330707285104,-0.0009190629029979222,7.4547714880360605,0.23383828654842767,0.2810708427161604,2.0953189043987006,NORMAL,1.0,1.0
21.458285331726074,0.021092410953997977,-1.3912076367367823,1.4383605410080502,-1.1879678264960372,1.029072412859143,0.016675881237682755,0.0008718385908694118,-0.048834361262422854,0.05791096641427197,-0.008577353955739692,0.0003596198450993406,-0.0009355908040992752,7.454931672347764,0.2338574758969273,0.2810662397790954,2.0953296129568693,NORMAL,1.0,1.0
21.466378211975098,0.021463129916730113,-1.391046163868637,1.4383017831987566,-1.187753877487365,1.0290391217122499,0.01696171942127739,0.000885841743705499,-0.04882976732381833,0.05791248481442001,-0.008575842850527362,0.0003657016916094794,-0.0009503147610446438,7.455080112776134,0.2338745126446518,0.28106196092490626,2.0953394353491315,NORMAL,1.0,1.0
21.473931550979614,0.02185646859312075,-1.3908745491005017,1.4382382711272588,-1.1875268368725642,1.0290031330954954,0.01726457459213191,0.0009006959476690229,-0.048824895032079485,0.057914111351788415,-0.008574255178943616,0.0003721612905449405,-0.0009659301643516355,7.455243473141406,0.23389252086279472,0.28105723872931104,2.0953501446158422,NORMAL,1.0,1.0
21.482032299041748,0.022251532825245016,-1.3907018795963746,1.438173265810697,-1.1872987646530486,1.0289662942576863,0.01756831054567829,0.0009156118161240847,-0.048820003431889844,0.057915761209297034,-0.008572676791714248,0.000378656084051293,-0.0009816068926069737,7.455413642489423,0.23391053755862337,0.28105230644618173,2.095361199731981,NORMAL,1.0,1.0
21.490288734436035,0.022653814069254527,-1.3905257429362503,1.4381058189280678,-1.187066492662931,1.0289280673924783,0.01787712464029595,0.0009307965460463429,-0.04881502464858668,0.057917458013328954,-0.0085710863539198,0.0003852765324782655,-0.0009975626323142426,7.455593212088722,0.23392881074365465,0.2810470885273696,2.095372765501955,NORMAL,1.0,1.0
21.49782681465149,0.02302075766557075,-1.3903648016623453,1.4380431904127053,-1.1868545976551983,1.0288925674294918,0.018158389451414843,0.0009446442011813841,-0.04881048517498995,0.057919020676965235,-0.008569650437922573,0.00039132154157611184,-0.001012110303939176,7.455762559784437,0.2339454148183144,0.28104215644690717,2.0953835877579308,NORMAL,1.0,1.0
21.50618052482605,0.02342702279492309,-1.3901863037426576,1.4379726161175415,-1.1866199697433792,1.028852558898589,0.01846931564861967,0.0009599721878711392,-0.0488054614804867,0.05792076753029142,-0.008568077185044248,0.0003980210926454346,-0.0010282097251245765,7.4559562514132764,0.23396372700262755,0.2810365033285844,2.0953958738680867,NORMAL,1.0,1.0
21.514299154281616,0.023821463711795283,-1.3900126870381855,1.437902851317299,-1.186392147337093,1.0288130044356865,0.01877070185270827,0.000974850445228071,-0.04880058628757621,0.0579224805096862,-0.008566566397693489,0.0004045324014536693,-0.0010438333884320128,7.456150554265399,0.2339814346272388,0.2810308206472884,2.0954081091349392,NORMAL,1.0,1.0
21.52231526374817,0.0242105386293241,-1.3898411272567412,1.4378328310047268,-1.1861674049403497,1.0287733002612394,0.019067505399746332,0.0009895227941414618,-0.04879577967526327,0.057924186704643825,-0.008565092311651637,0.00041096159001890325,-0.0010592375893881871,7.4563482633963885,0.23399883222489593,0.28102502739294066,2.0954204749722756,NORMAL,1.0,1.0
21.530608654022217,0.024588224460272288,-1.389674297836403,1.437763712850012,-1.1859492258469415,1.0287341028744224,0.019355153965041283,0.0010037623074647408,-0.048791115954596675,0.05792585878140715,-0.008563676765312054,0.00041720867090198194,-0.0010741843251849737,7.4565459494800965,0.23401565484963954,0.2810192247306563,2.0954327618914124,NORMAL,1.0,1.0
21.5386803150177,0.024979239170891013,-1.3895012762685766,1.4376909611156847,-1.1857233340630222,1.02869283972867,0.019652460533566507,0.0010185008605496533,-0.04878628997003131,0.057927606433356135,-0.008562227288777181,0.00042368248691723113,-0.001089651768582874,7.456756613379924,0.234033002922696,0.28101303097421093,2.095445777162885,NORMAL,1.0,1.0
21.545700311660767,0.025343324913562393,-1.389339890235404,1.4376221242909248,-1.1855129902042985,1.0286537921763597,0.019928832569187392,0.0010322211752492806,-0.048781798517298046,0.05792924900514547,-0.008560892342928346,0.0004297161447062752,-0.0011040477993074882,7.456958274947827,0.23404909378948924,0.28100709287409276,2.0954581665264986,NORMAL,1.0,1.0
21.554033756256104,0.025746172827691496,-1.3891610051891272,1.4375447241271375,-1.1852802451070727,1.0286098814366809,0.02023410318792883,0.0010473985999386146,-0.048776831373596,0.057931083772379544,-0.008559431856012595,0.00043639851472251017,-0.0011199695744649114,7.457187613712552,0.23406682752370944,0.2810003299374119,2.0954721798584086,NORMAL,1.0,1.0
21.562262535095215,0.026143522504752215,-1.388984233083295,1.437467105931289,-1.1850506725604015,1.0285658409837397,0.020534657305471847,0.0010623651392951386,-0.04877193463892362,0.05793291147882469,-0.008558008428501428,0.00044299615411425757,-0.0011356669444317184,7.457420231539465,0.2340842468791143,0.2809934604413089,2.0954863168253013,NORMAL,1.0,1.0
21.569790363311768,0.026506637361447673,-1.3888224040395474,1.4373950650124334,-1.1848408788241935,1.028524959665132,0.020808830283501476,0.0010760389320187069,-0.048767462115614814,0.05793459746742544,-0.008556722567069706,0.00044903092915100695,-0.0011500057180978947,7.457638392189737,0.23410010253813224,0.28098700956006456,2.095499510201722,NORMAL,1.0,1.0
21.57864761352539,0.026909023646711418,-1.3886427503418783,1.4373139905839756,-1.1846083979865665,1.028478945832892,0.021112103981109506,0.0010911879122582559,-0.04876250852258186,0.05793648352726821,-0.008555314348804997,0.00045572453968466167,-0.0011658884224720152,7.45788639804336,0.23411760280123467,0.2809796671348374,2.095514437651655,NORMAL,1.0,1.0
21.585680723190308,0.027271890897359038,-1.3884804479966797,1.4372397553893137,-1.1843987544435075,1.0284368078084871,0.021385087236717792,0.0011048457766633343,-0.04875804385845374,0.05793820047528207,-0.008554059553257382,0.00046176627081564,-0.0011802051235176487,7.458115700760438,0.23413332097743278,0.28097287049690595,2.0955281769407037,NORMAL,1.0,1.0
21.594011545181274,0.02767240473760473,-1.3883009826420407,1.4371565778004505,-1.1841673695352886,1.0283895872218385,0.021685825907947254,0.001119916950787178,-0.0487531187250291,0.057940113462950825,-0.00855269128587457,0.00046844083160855766,-0.0011960004148155064,7.458375040231178,0.23415060004079688,0.2809651750447215,2.095543648727735,NORMAL,1.0,1.0
21.602402448654175,0.028075321707246893,-1.388120094475519,1.4370715832623915,-1.1839346088167593,1.0283413279158145,0.021987759784127633,0.0011350746601223743,-0.048748166988588006,0.057942057064460394,-0.008551332569518214,0.00047516175193731557,-0.0012118833769107558,7.458642573827084,0.23416790875372928,0.2809572276637983,2.0955595396776348,NORMAL,1.0,1.0
21.610405921936035,0.028459174560522722,-1.3879474399861853,1.436989376637447,-1.1837128761352738,1.0282946446080756,0.022274829555094817,0.0011495115288829257,-0.048743452352530456,0.05794392672260504,-0.008550054777221098,0.00048157050385279744,-0.0012270082306700364,7.458903664820227,0.234184329350979,0.2809494636901936,2.095574984348062,NORMAL,1.0,1.0
21.61841869354248,0.028818806176890928,-1.3877853902341566,1.4369112614691162,-1.1835051508163639,1.0282502783942247,0.02254326507789877,0.0011630341802982428,-0.04873903774693253,0.057945694502105405,-0.008548872400986023,0.0004875799793945783,-0.0012411728771980451,7.459153804143493,0.2341996525015447,0.2809420184996849,2.0955897260356764,NORMAL,1.0,1.0
21.625966787338257,0.02920417590367934,-1.3876114295764796,1.4368263752325579,-1.1832825790842563,1.0282020594589496,0.02283034474573159,0.0011775211188881202,-0.048734309972523766,0.057947606237855526,-0.00854762134488945,0.0004940249864445024,-0.0012563450276295157,7.4594277976875,0.23421600638672488,0.2809338560937903,2.095605815457559,NORMAL,1.0,1.0
21.63398575782776,0.0295874095351875,-1.3874381094856096,1.4367407442750366,-1.1830612646709717,1.0281534100562577,0.02311524204095912,0.0011919241475328395,-0.04872961130707946,0.057949525431134935,-0.008546393643510874,0.0005004398042504568,-0.0012714267092618764,7.459706401905924,0.23423220190237978,0.28092554910739626,2.095622117135381,NORMAL,1.0,1.0
21.642303943634033,0.02998444024936265,-1.3872582066774188,1.436650747846758,-1.1828320106737427,1.0281022724412097,0.023409764479648466,0.0012068418964933593,-0.048724746595628636,0.057951532885129664,-0.008545139085276677,0.0005070913319077541,-0.0012870446838976572,7.460001507872455,0.2342489091514945,0.2809167426817053,2.09563932399214,NORMAL,1.0,1.0
21.65015745162964,0.030358815782614953,-1.3870882474433448,1.436564686816606,-1.182615867531574,1.028053363247325,0.023686882865945655,0.0012209048434499675,-0.04872016243240941,0.05795344382564808,-0.00854397235041906,0.0005133686352348696,-0.0013017652749329073,7.460285831227336,0.2342645964523527,0.2809082512808807,2.0956558469056024,NORMAL,1.0,1.0
21.658870220184326,0.030749602593852333,-1.3869105020227281,1.4364736062680221,-1.1823902829532742,1.0280015931581659,0.023975520042826673,0.0012355805429028718,-0.04871538044154684,0.0579554573852903,-0.00854277135458542,0.0005199265682918734,-0.001317124771306441,7.460588914333292,0.2342809023463437,0.28089919279768405,2.095673403831572,NORMAL,1.0,1.0
21.666380882263184,0.031106689228976605,-1.3867477827590182,1.436389262602359,-1.1821841847408756,1.0279536447163917,0.024238695760171635,0.0012489873232759718,-0.048711013678400514,0.05795731429296395,-0.008541689073339364,0.0005259237910698486,-0.001331154027408724,7.460871505733932,0.23429574026898486,0.2808907408210389,2.095689724416184,NORMAL,1.0,1.0
